class_id,status,elapsed_ms,candidate_count,detail
12825,no_counterexample_found,1617,50,
12826,difference_test_written,1598,50,candidate_index=4;method1=OK;method2=EX
12827,no_counterexample_found,1638,50,
12828,difference_test_written,1661,50,candidate_index=4;method1=OK;method2=EX
12829,difference_test_written,1659,10,candidate_index=8;method1=OK;method2=OK
12830,no_counterexample_found,1731,25,
12831,no_counterexample_found,1821,25,
12832,no_counterexample_found,1643,25,
12833,no_counterexample_found,1503,10,
12834,no_counterexample_found,1628,25,
12835,no_counterexample_found,1572,25,
12836,difference_test_written,1519,9,candidate_index=2;method1=OK;method2=OK
12837,no_counterexample_found,1630,25,
12838,no_counterexample_found,1668,25,
12839,no_counterexample_found,1830,25,
12840,difference_test_written,1825,10,candidate_index=0;method1=OK;method2=OK
12841,no_counterexample_found,1715,50,
12842,difference_test_written,1541,10,candidate_index=0;method1=OK;method2=OK
12843,no_counterexample_found,1817,113,
12844,difference_test_written,1535,9,candidate_index=2;method1=OK;method2=OK
12845,difference_test_written,1908,64,candidate_index=5;method1=EX;method2=EX
12846,difference_test_written,1826,9,candidate_index=2;method1=OK;method2=OK
12847,no_counterexample_found,1923,10,
12848,no_counterexample_found,1860,4,
12849,difference_test_written,2194,64,candidate_index=5;method1=EX;method2=EX
12850,difference_test_written,1736,43,candidate_index=1;method1=EX;method2=OK
12851,difference_test_written,1703,52,candidate_index=3;method1=EX;method2=OK
12852,difference_test_written,1728,100,candidate_index=5;method1=OK;method2=OK
12853,difference_test_written,1679,43,candidate_index=1;method1=EX;method2=OK
12854,difference_test_written,1695,43,candidate_index=0;method1=EX;method2=OK
12855,difference_test_written,1665,10,candidate_index=3;method1=OK;method2=OK
12856,no_counterexample_found,1976,100,
12857,no_counterexample_found,2079,100,
12858,no_counterexample_found,1940,100,
12859,no_counterexample_found,1717,100,
12860,difference_test_written,1670,100,candidate_index=5;method1=OK;method2=OK
12861,difference_test_written,1512,9,candidate_index=2;method1=OK;method2=OK
12862,no_counterexample_found,1751,100,
12863,difference_test_written,1633,9,candidate_index=8;method1=OK;method2=OK
12864,no_counterexample_found,1550,2,
12865,no_counterexample_found,1990,100,
12866,no_counterexample_found,1848,43,
12867,difference_test_written,1596,52,candidate_index=0;method1=OK;method2=OK
12868,difference_test_written,1597,10,candidate_index=0;method1=OK;method2=OK
12869,difference_test_written,1647,52,candidate_index=3;method1=OK;method2=EX
12870,difference_test_written,1618,65,candidate_index=30;method1=OK;method2=EX
12871,difference_test_written,1603,52,candidate_index=0;method1=OK;method2=OK
12872,difference_test_written,1740,52,candidate_index=0;method1=OK;method2=OK
12873,class_timeout,305107,0,subprocess timeout after 300.0 seconds
12874,no_counterexample_found,1733,43,
12875,difference_test_written,1682,52,candidate_index=3;method1=OK;method2=EX
12876,difference_test_written,1724,52,candidate_index=3;method1=OK;method2=EX
12877,difference_test_written,1742,65,candidate_index=30;method1=OK;method2=EX
12878,difference_test_written,1744,52,candidate_index=3;method1=OK;method2=EX
12879,difference_test_written,1878,90,candidate_index=46;method1=OK;method2=EX
12880,difference_test_written,1870,52,candidate_index=0;method1=OK;method2=OK
12881,difference_test_written,1971,52,candidate_index=0;method1=OK;method2=OK
12882,no_counterexample_found,1795,43,
12883,difference_test_written,1667,52,candidate_index=0;method1=OK;method2=OK
12884,difference_test_written,1710,52,candidate_index=0;method1=OK;method2=OK
12885,no_counterexample_found,1698,43,
12886,no_counterexample_found,1740,65,
12887,difference_test_written,1846,65,candidate_index=30;method1=OK;method2=OK
12888,difference_test_written,1814,52,candidate_index=0;method1=OK;method2=OK
12889,no_counterexample_found,2102,56,
12890,no_counterexample_found,1736,7,
12891,no_counterexample_found,1746,43,
12892,difference_test_written,1617,52,candidate_index=0;method1=OK;method2=OK
12893,difference_test_written,1757,52,candidate_index=0;method1=OK;method2=OK
12894,difference_test_written,1695,52,candidate_index=3;method1=OK;method2=EX
12895,difference_test_written,1703,65,candidate_index=7;method1=EX;method2=OK
12896,difference_test_written,1770,52,candidate_index=0;method1=OK;method2=OK
12897,difference_test_written,1979,64,candidate_index=1;method1=OK;method2=EX
12898,difference_test_written,1990,52,candidate_index=0;method1=OK;method2=OK
12899,difference_test_written,1826,52,candidate_index=0;method1=OK;method2=OK
12900,difference_test_written,1724,65,candidate_index=30;method1=OK;method2=EX
12901,difference_test_written,1697,52,candidate_index=3;method1=OK;method2=EX
12902,difference_test_written,1692,52,candidate_index=0;method1=OK;method2=OK
12903,difference_test_written,1765,65,candidate_index=30;method1=OK;method2=OK
12904,difference_test_written,1780,52,candidate_index=17;method1=OK;method2=OK
12905,difference_test_written,1940,52,candidate_index=0;method1=OK;method2=OK
12906,no_counterexample_found,1969,43,
12907,difference_test_written,1906,52,candidate_index=3;method1=OK;method2=EX
12908,difference_test_written,1714,52,candidate_index=0;method1=OK;method2=OK
12909,difference_test_written,1724,52,candidate_index=0;method1=OK;method2=OK
12910,difference_test_written,1702,52,candidate_index=0;method1=OK;method2=OK
12911,difference_test_written,1750,64,candidate_index=27;method1=OK;method2=EX
12912,no_counterexample_found,1645,10,
12913,no_counterexample_found,1891,64,
12914,difference_test_written,1756,9,candidate_index=2;method1=OK;method2=OK
12915,no_counterexample_found,2019,64,
12916,no_counterexample_found,1702,10,
12917,no_counterexample_found,1560,9,
12918,no_counterexample_found,1553,10,
12919,no_counterexample_found,1813,50,
12920,difference_test_written,1593,9,candidate_index=2;method1=OK;method2=OK
12921,no_counterexample_found,1858,72,
12922,difference_test_written,2055,125,candidate_index=9;method1=EX;method2=OK
12923,difference_test_written,2156,125,candidate_index=86;method1=OK;method2=OK
12924,no_counterexample_found,2105,125,
12925,difference_test_written,1816,125,candidate_index=9;method1=EX;method2=OK
12926,no_counterexample_found,1718,72,
12927,difference_test_written,1754,72,candidate_index=2;method1=OK;method2=OK
12928,no_counterexample_found,1721,72,
12929,difference_test_written,2280,181,candidate_index=180;method1=OK;method2=OK
12930,no_counterexample_found,1878,72,
12931,difference_test_written,1956,72,candidate_index=11;method1=OK;method2=OK
12932,difference_test_written,1803,72,candidate_index=2;method1=OK;method2=OK
12933,no_counterexample_found,1539,10,
12934,difference_test_written,1790,125,candidate_index=9;method1=EX;method2=OK
12935,no_counterexample_found,1692,43,
12936,no_counterexample_found,1639,43,
12937,no_counterexample_found,1748,43,
12938,no_counterexample_found,1812,43,
12939,no_counterexample_found,2057,43,
12940,no_counterexample_found,1931,43,
12941,no_counterexample_found,1689,43,
12942,no_counterexample_found,1763,43,
12943,no_counterexample_found,1677,43,
12944,no_counterexample_found,1694,43,
12945,no_counterexample_found,1661,43,
12946,no_counterexample_found,1687,43,
12947,no_counterexample_found,1701,43,
12948,no_counterexample_found,1674,43,
12949,no_counterexample_found,1707,43,
12950,no_counterexample_found,1722,43,
12951,no_counterexample_found,1712,43,
12952,no_counterexample_found,1561,10,
12953,no_counterexample_found,1690,43,
12954,difference_test_written,1677,43,candidate_index=19;method1=OK;method2=EX
12955,no_counterexample_found,1735,43,
12956,no_counterexample_found,1682,43,
12957,no_counterexample_found,1708,43,
12958,no_counterexample_found,1712,43,
12959,no_counterexample_found,1695,43,
12960,no_counterexample_found,1567,6,
12961,no_counterexample_found,1571,6,
12962,no_counterexample_found,1688,43,
12963,no_counterexample_found,1569,6,
12964,no_counterexample_found,1603,6,
12965,no_counterexample_found,1724,10,
12966,no_counterexample_found,1817,6,
12967,no_counterexample_found,1747,6,
12968,no_counterexample_found,1517,6,
12969,no_counterexample_found,1543,6,
12970,no_counterexample_found,1522,6,
12971,no_counterexample_found,1659,43,
12972,no_counterexample_found,1702,43,
12973,no_counterexample_found,1665,43,
12974,no_counterexample_found,1644,43,
12975,no_counterexample_found,1710,43,
12976,no_counterexample_found,1701,43,
12977,no_counterexample_found,1670,43,
12978,no_counterexample_found,1694,43,
12979,no_counterexample_found,1654,43,
12980,no_counterexample_found,1699,43,
12981,no_counterexample_found,1547,6,
12982,no_counterexample_found,1523,6,
12983,no_counterexample_found,1536,6,
12984,no_counterexample_found,1539,6,
12985,no_counterexample_found,1689,43,
12986,no_counterexample_found,1545,6,
12987,no_counterexample_found,1607,6,
12988,no_counterexample_found,1546,6,
12989,no_counterexample_found,1545,10,
12990,no_counterexample_found,1527,6,
12991,no_counterexample_found,1550,6,
12992,no_counterexample_found,1554,6,
12993,no_counterexample_found,1521,6,
12994,no_counterexample_found,1563,6,
12995,no_counterexample_found,1533,6,
12996,no_counterexample_found,1539,6,
12997,no_counterexample_found,1506,6,
12998,no_counterexample_found,1538,6,
12999,no_counterexample_found,1539,6,
13000,no_counterexample_found,1575,6,
13001,no_counterexample_found,1527,6,
13002,no_counterexample_found,1538,6,
13003,no_counterexample_found,1529,6,
13004,no_counterexample_found,1549,6,
13005,no_counterexample_found,1499,6,
13006,no_counterexample_found,1556,6,
13007,no_counterexample_found,1582,6,
13008,no_counterexample_found,1559,10,
13009,no_counterexample_found,1544,6,
13010,no_counterexample_found,1575,6,
13011,no_counterexample_found,1540,6,
13012,no_counterexample_found,1549,10,
13013,no_counterexample_found,1589,9,
13014,difference_test_written,1594,10,candidate_index=0;method1=OK;method2=OK
13015,difference_test_written,1563,10,candidate_index=2;method1=OK;method2=OK
13016,no_counterexample_found,1537,9,
13017,no_counterexample_found,1570,9,
13018,no_counterexample_found,1568,9,
13019,no_counterexample_found,1578,9,
13020,no_counterexample_found,1652,9,
13021,no_counterexample_found,1776,43,
13022,no_counterexample_found,1820,10,
13023,no_counterexample_found,1993,43,
13024,no_counterexample_found,1740,43,
13025,no_counterexample_found,1704,43,
13026,no_counterexample_found,1712,43,
13027,no_counterexample_found,1721,43,
13028,no_counterexample_found,1702,43,
13029,no_counterexample_found,1664,43,
13030,no_counterexample_found,1678,43,
13031,no_counterexample_found,1630,43,
13032,no_counterexample_found,1676,43,
13033,no_counterexample_found,1685,43,
13034,difference_test_written,1731,43,candidate_index=17;method1=OK;method2=EX
13035,no_counterexample_found,1552,9,
13036,no_counterexample_found,1690,43,
13037,no_counterexample_found,1566,9,
13038,no_counterexample_found,1690,9,
13039,no_counterexample_found,1822,43,
13040,no_counterexample_found,1943,43,
13041,no_counterexample_found,1743,9,
13042,no_counterexample_found,1691,43,
13043,no_counterexample_found,1738,43,
13044,no_counterexample_found,1715,43,
13045,no_counterexample_found,1555,9,
13046,no_counterexample_found,1524,9,
13047,no_counterexample_found,1679,43,
13048,no_counterexample_found,1698,43,
13049,no_counterexample_found,1546,9,
13050,no_counterexample_found,1730,43,
13051,no_counterexample_found,1695,43,
13052,no_counterexample_found,1696,43,
13053,no_counterexample_found,1668,43,
13054,no_counterexample_found,1647,43,
13055,no_counterexample_found,1819,100,
13056,no_counterexample_found,1593,10,
13057,difference_test_written,1737,60,candidate_index=1;method1=OK;method2=OK
13058,no_counterexample_found,1562,9,
13059,no_counterexample_found,1551,9,
13060,difference_test_written,1849,65,candidate_index=43;method1=EX;method2=OK
13061,difference_test_written,1760,65,candidate_index=0;method1=EX;method2=OK
13062,difference_test_written,1918,100,candidate_index=67;method1=EX;method2=OK
13063,no_counterexample_found,1573,9,
13064,difference_test_written,1768,56,candidate_index=40;method1=EX;method2=OK
13065,difference_test_written,1869,52,candidate_index=30;method1=EX;method2=OK
13066,difference_test_written,1998,65,candidate_index=3;method1=OK;method2=EX
13067,no_counterexample_found,1804,10,
13068,difference_test_written,1754,9,candidate_index=4;method1=OK;method2=OK
13069,no_counterexample_found,1533,10,
13070,difference_test_written,1803,65,candidate_index=43;method1=EX;method2=OK
13071,difference_test_written,1744,65,candidate_index=43;method1=EX;method2=OK
13072,class_timeout,305073,0,subprocess timeout after 300.0 seconds
13073,difference_test_written,1979,100,candidate_index=67;method1=EX;method2=OK
13074,no_counterexample_found,1701,10,
13075,difference_test_written,1840,52,candidate_index=3;method1=OK;method2=EX
13076,no_counterexample_found,1802,52,
13077,difference_test_written,1785,52,candidate_index=0;method1=OK;method2=EX
13078,no_counterexample_found,1803,52,
13079,no_counterexample_found,1869,52,
13080,no_counterexample_found,1870,43,
13081,difference_test_written,2108,52,candidate_index=3;method1=OK;method2=EX
13082,no_counterexample_found,1910,5,
13083,difference_test_written,1837,52,candidate_index=3;method1=OK;method2=EX
13084,no_counterexample_found,1799,43,
13085,difference_test_written,1840,52,candidate_index=0;method1=OK;method2=EX
13086,difference_test_written,1839,52,candidate_index=3;method1=OK;method2=EX
13087,no_counterexample_found,1858,52,
13088,no_counterexample_found,1947,52,
13089,no_counterexample_found,2027,43,
13090,no_counterexample_found,2039,52,
13091,no_counterexample_found,1823,52,
13092,no_counterexample_found,1753,43,
13093,no_counterexample_found,1738,52,
13094,no_counterexample_found,1718,52,
13095,no_counterexample_found,1707,43,
13096,difference_test_written,1775,43,candidate_index=19;method1=OK;method2=EX
13097,no_counterexample_found,1848,43,
13098,no_counterexample_found,1821,52,
13099,no_counterexample_found,1762,52,
13100,difference_test_written,1769,52,candidate_index=3;method1=OK;method2=EX
13101,no_counterexample_found,1797,52,
13102,difference_test_written,1739,52,candidate_index=0;method1=OK;method2=EX
13103,no_counterexample_found,1786,52,
13104,no_counterexample_found,1897,52,
13105,difference_test_written,2044,52,candidate_index=0;method1=OK;method2=EX
13106,difference_test_written,2034,52,candidate_index=3;method1=OK;method2=EX
13107,no_counterexample_found,1949,52,
13108,no_counterexample_found,1827,52,
13109,no_counterexample_found,1741,52,
13110,no_counterexample_found,1792,52,
13111,no_counterexample_found,1722,43,
13112,difference_test_written,1928,52,candidate_index=3;method1=OK;method2=EX
13113,no_counterexample_found,1987,52,
13114,no_counterexample_found,2061,52,
13115,no_counterexample_found,1892,52,
13116,no_counterexample_found,1766,72,
13117,no_counterexample_found,1819,72,
13118,no_counterexample_found,2014,125,
13119,no_counterexample_found,1817,52,
13120,difference_test_written,1986,52,candidate_index=3;method1=EX;method2=OK
13121,difference_test_written,1964,52,candidate_index=3;method1=EX;method2=OK
13122,no_counterexample_found,1865,5,
13123,no_counterexample_found,1694,5,
13124,no_counterexample_found,1647,5,
13125,difference_test_written,1665,5,candidate_index=4;method1=EX;method2=EX
13126,no_counterexample_found,1613,5,
13127,no_counterexample_found,1809,43,
13128,no_counterexample_found,1680,5,
13129,no_counterexample_found,1876,52,
13130,no_counterexample_found,1893,5,
13131,no_counterexample_found,1961,5,
13132,no_counterexample_found,1639,5,
13133,no_counterexample_found,1742,52,
13134,no_counterexample_found,1622,5,
13135,no_counterexample_found,1788,52,
13136,no_counterexample_found,1870,52,
13137,difference_test_written,1791,52,candidate_index=3;method1=EX;method2=OK
13138,no_counterexample_found,1611,5,
13139,no_counterexample_found,1580,5,
13140,no_counterexample_found,1766,43,
13141,difference_test_written,1779,52,candidate_index=3;method1=EX;method2=OK
13142,difference_test_written,1780,52,candidate_index=3;method1=EX;method2=OK
13143,difference_test_written,1782,52,candidate_index=3;method1=EX;method2=OK
13144,no_counterexample_found,1677,5,
13145,no_counterexample_found,1692,5,
13146,no_counterexample_found,1759,16,
13147,no_counterexample_found,1816,5,
13148,no_counterexample_found,1857,5,
13149,no_counterexample_found,1836,43,
13150,no_counterexample_found,1604,5,
13151,no_counterexample_found,1690,16,
13152,difference_test_written,1756,52,candidate_index=3;method1=EX;method2=OK
13153,no_counterexample_found,1625,5,
13154,no_counterexample_found,1935,16,
13155,no_counterexample_found,1785,5,
13156,no_counterexample_found,1849,5,
13157,no_counterexample_found,1787,5,
13158,no_counterexample_found,1640,9,
13159,difference_test_written,1858,52,candidate_index=3;method1=EX;method2=OK
13160,no_counterexample_found,1666,16,
13161,no_counterexample_found,1682,16,
13162,no_counterexample_found,1727,9,
13163,no_counterexample_found,1821,43,
13164,difference_test_written,1883,16,candidate_index=2;method1=OK;method2=OK
13165,difference_test_written,2061,16,candidate_index=2;method1=OK;method2=OK
13166,no_counterexample_found,1671,9,
13167,difference_test_written,1736,43,candidate_index=19;method1=OK;method2=EX
13168,no_counterexample_found,1622,9,
13169,no_counterexample_found,1615,9,
13170,difference_test_written,1669,16,candidate_index=2;method1=OK;method2=OK
13171,no_counterexample_found,1839,16,
13172,no_counterexample_found,1886,43,
13173,no_counterexample_found,1910,16,
13174,no_counterexample_found,1791,9,
13175,no_counterexample_found,1687,16,
13176,difference_test_written,1750,52,candidate_index=3;method1=EX;method2=OK
13177,difference_test_written,1826,52,candidate_index=3;method1=EX;method2=OK
13178,no_counterexample_found,1673,9,
13179,no_counterexample_found,1728,9,
13180,no_counterexample_found,1933,52,
13181,no_counterexample_found,1874,16,
13182,no_counterexample_found,1955,16,
13183,no_counterexample_found,1701,16,
13184,no_counterexample_found,1627,9,
13185,difference_test_written,1782,52,candidate_index=3;method1=EX;method2=OK
13186,no_counterexample_found,1711,16,
13187,no_counterexample_found,1608,9,
13188,no_counterexample_found,1717,9,
13189,no_counterexample_found,1888,9,
13190,no_counterexample_found,1862,9,
13191,no_counterexample_found,1895,16,
13192,no_counterexample_found,1626,9,
13193,no_counterexample_found,1741,16,
13194,difference_test_written,1825,52,candidate_index=3;method1=EX;method2=OK
13195,no_counterexample_found,1633,9,
13196,no_counterexample_found,1737,9,
13197,difference_test_written,1742,10,candidate_index=0;method1=OK;method2=OK
13198,no_counterexample_found,1964,9,
13199,no_counterexample_found,1925,16,
13200,difference_test_written,1756,9,candidate_index=8;method1=EX;method2=EX
13201,no_counterexample_found,1759,52,
13202,difference_test_written,1778,52,candidate_index=3;method1=EX;method2=OK
13203,no_counterexample_found,1814,52,
13204,difference_test_written,1754,52,candidate_index=3;method1=EX;method2=OK
13205,no_counterexample_found,1768,9,
13206,no_counterexample_found,1874,16,
13207,no_counterexample_found,1934,9,
13208,no_counterexample_found,1808,16,
13209,difference_test_written,1777,52,candidate_index=3;method1=EX;method2=OK
13210,no_counterexample_found,1588,9,
13211,no_counterexample_found,1648,9,
13212,no_counterexample_found,1651,9,
13213,no_counterexample_found,1702,9,
13214,difference_test_written,1856,52,candidate_index=3;method1=EX;method2=OK
13215,difference_test_written,2031,52,candidate_index=3;method1=EX;method2=OK
13216,difference_test_written,1877,9,candidate_index=0;method1=OK;method2=OK
13217,no_counterexample_found,1792,43,
13218,no_counterexample_found,1602,9,
13219,no_counterexample_found,1828,16,
13220,no_counterexample_found,1822,52,
13221,no_counterexample_found,1716,16,
13222,no_counterexample_found,1731,9,
13223,difference_test_written,1957,10,candidate_index=2;method1=OK;method2=OK
13224,no_counterexample_found,1876,9,
13225,difference_test_written,1885,52,candidate_index=3;method1=EX;method2=OK
13226,no_counterexample_found,1669,9,
13227,difference_test_written,1772,52,candidate_index=3;method1=EX;method2=OK
13228,no_counterexample_found,1599,9,
13229,no_counterexample_found,1602,9,
13230,difference_test_written,1879,10,candidate_index=2;method1=OK;method2=OK
13231,no_counterexample_found,1704,9,
13232,difference_test_written,1894,10,candidate_index=5;method1=EX;method2=OK
13233,no_counterexample_found,1832,9,
13234,no_counterexample_found,1680,9,
13235,difference_test_written,1624,10,candidate_index=0;method1=OK;method2=OK
13236,no_counterexample_found,1643,9,
13237,no_counterexample_found,1622,9,
13238,difference_test_written,1657,10,candidate_index=0;method1=OK;method2=OK
13239,no_counterexample_found,1949,16,
13240,difference_test_written,1860,10,candidate_index=5;method1=EX;method2=OK
13241,difference_test_written,1884,10,candidate_index=2;method1=OK;method2=OK
13242,no_counterexample_found,1859,16,
13243,difference_test_written,1682,10,candidate_index=0;method1=OK;method2=OK
13244,no_counterexample_found,1665,16,
13245,no_counterexample_found,2011,113,
13246,no_counterexample_found,1708,10,
13247,no_counterexample_found,1726,10,
13248,no_counterexample_found,1968,81,
13249,no_counterexample_found,1992,10,
13250,no_counterexample_found,1845,10,
13251,no_counterexample_found,1852,81,
13252,no_counterexample_found,1663,10,
13253,no_counterexample_found,1839,81,
13254,difference_test_written,1874,90,candidate_index=0;method1=OK;method2=OK
13255,no_counterexample_found,1960,81,
13256,difference_test_written,1774,9,candidate_index=8;method1=OK;method2=EX
13257,no_counterexample_found,2096,81,
13258,no_counterexample_found,1951,10,
13259,difference_test_written,1663,9,candidate_index=8;method1=OK;method2=EX
13260,class_timeout,305034,0,subprocess timeout after 300.0 seconds
13261,difference_test_written,2349,9,candidate_index=8;method1=OK;method2=EX
13262,difference_test_written,2259,10,candidate_index=5;method1=EX;method2=OK
13263,no_counterexample_found,2620,81,
13264,difference_test_written,2053,9,candidate_index=8;method1=OK;method2=EX
13265,difference_test_written,2144,9,candidate_index=8;method1=OK;method2=EX
13266,no_counterexample_found,2601,100,
13267,no_counterexample_found,2218,10,
13268,difference_test_written,2489,10,candidate_index=0;method1=OK;method2=OK
13269,no_counterexample_found,2745,52,
13270,no_counterexample_found,2412,10,
13271,no_counterexample_found,2476,80,
13272,no_counterexample_found,2361,81,
13273,no_counterexample_found,2235,43,
13274,no_counterexample_found,2030,9,
13275,no_counterexample_found,1930,9,
13276,no_counterexample_found,2507,68,
13277,no_counterexample_found,2115,52,
13278,no_counterexample_found,1867,9,
13279,no_counterexample_found,2204,80,
13280,no_counterexample_found,2170,52,
13281,no_counterexample_found,2327,81,
13282,no_counterexample_found,2060,9,
13283,no_counterexample_found,2226,43,
13284,no_counterexample_found,2465,68,
13285,no_counterexample_found,2225,81,
13286,no_counterexample_found,1897,9,
13287,no_counterexample_found,2121,52,
13288,difference_test_written,1904,9,candidate_index=8;method1=EX;method2=EX
13289,no_counterexample_found,1875,9,
13290,no_counterexample_found,2029,9,
13291,no_counterexample_found,2181,43,
13292,no_counterexample_found,2004,9,
13293,no_counterexample_found,2118,72,
13294,no_counterexample_found,1975,9,
13295,no_counterexample_found,1884,9,
13296,no_counterexample_found,1826,9,
13297,no_counterexample_found,2074,43,
13298,no_counterexample_found,2028,9,
13299,no_counterexample_found,1847,9,
13300,no_counterexample_found,2001,52,
13301,no_counterexample_found,2142,64,
13302,no_counterexample_found,2015,9,
13303,no_counterexample_found,1811,9,
13304,no_counterexample_found,2109,81,
13305,no_counterexample_found,1933,9,
13306,no_counterexample_found,1813,9,
13307,no_counterexample_found,2081,52,
13308,no_counterexample_found,2036,9,
13309,no_counterexample_found,1920,9,
13310,no_counterexample_found,2567,9,
13311,no_counterexample_found,1928,9,
13312,no_counterexample_found,2090,9,
13313,no_counterexample_found,2162,9,
13314,no_counterexample_found,2164,68,
13315,no_counterexample_found,2111,81,
13316,no_counterexample_found,2248,81,
13317,no_counterexample_found,2205,9,
13318,no_counterexample_found,2471,81,
13319,no_counterexample_found,2429,81,
13320,no_counterexample_found,2369,68,
13321,no_counterexample_found,2103,9,
13322,no_counterexample_found,2295,80,
13323,no_counterexample_found,2474,52,
13324,no_counterexample_found,2727,43,
13325,difference_test_written,2516,52,candidate_index=3;method1=OK;method2=EX
13326,no_counterexample_found,2567,52,
13327,no_counterexample_found,2477,52,
13328,difference_test_written,2476,100,candidate_index=37;method1=EX;method2=OK
13329,no_counterexample_found,2012,9,
13330,difference_test_written,2540,80,candidate_index=7;method1=EX;method2=OK
13331,no_counterexample_found,2305,43,
13332,no_counterexample_found,2428,52,
13333,no_counterexample_found,2558,52,
13334,no_counterexample_found,2237,52,
13335,difference_test_written,2267,68,candidate_index=7;method1=EX;method2=OK
13336,difference_test_written,2391,52,candidate_index=0;method1=EX;method2=OK
13337,difference_test_written,2553,80,candidate_index=7;method1=EX;method2=OK
13338,difference_test_written,2639,68,candidate_index=7;method1=EX;method2=OK
13339,no_counterexample_found,2473,43,
13340,no_counterexample_found,2146,43,
13341,difference_test_written,1990,9,candidate_index=8;method1=EX;method2=EX
13342,difference_test_written,1931,9,candidate_index=8;method1=EX;method2=EX
13343,difference_test_written,2365,52,candidate_index=0;method1=EX;method2=OK
13344,no_counterexample_found,2887,181,
13345,difference_test_written,2531,9,candidate_index=8;method1=EX;method2=EX
13346,no_counterexample_found,2502,56,
13347,no_counterexample_found,2404,9,
13348,difference_test_written,2174,9,candidate_index=8;method1=EX;method2=EX
13349,difference_test_written,2148,43,candidate_index=19;method1=OK;method2=EX
13350,difference_test_written,2000,9,candidate_index=8;method1=EX;method2=EX
13351,difference_test_written,1966,9,candidate_index=8;method1=EX;method2=EX
13352,no_counterexample_found,2239,43,
13353,difference_test_written,1986,9,candidate_index=8;method1=EX;method2=EX
13354,difference_test_written,2208,68,candidate_index=7;method1=EX;method2=OK
13355,difference_test_written,2026,9,candidate_index=8;method1=EX;method2=EX
13356,difference_test_written,2178,64,candidate_index=0;method1=EX;method2=OK
13357,difference_test_written,1913,9,candidate_index=8;method1=EX;method2=EX
13358,difference_test_written,1929,9,candidate_index=8;method1=EX;method2=EX
13359,difference_test_written,1977,9,candidate_index=8;method1=EX;method2=EX
13360,difference_test_written,1983,9,candidate_index=8;method1=EX;method2=EX
13361,no_counterexample_found,2105,52,
13362,difference_test_written,2263,52,candidate_index=0;method1=EX;method2=OK
13363,no_counterexample_found,2250,68,
13364,no_counterexample_found,2044,16,
13365,no_counterexample_found,2119,16,
13366,no_counterexample_found,2056,16,
13367,no_counterexample_found,2013,16,
13368,difference_test_written,1964,9,candidate_index=4;method1=OK;method2=OK
13369,no_counterexample_found,1855,16,
13370,no_counterexample_found,2230,100,
13371,difference_test_written,2058,52,candidate_index=0;method1=EX;method2=OK
13372,no_counterexample_found,2128,16,
13373,no_counterexample_found,2088,16,
13374,difference_test_written,2366,65,candidate_index=30;method1=EX;method2=OK
13375,no_counterexample_found,2008,9,
13376,difference_test_written,2035,68,candidate_index=7;method1=EX;method2=OK
13377,difference_test_written,2276,80,candidate_index=28;method1=EX;method2=OK
13378,no_counterexample_found,1928,43,
13379,no_counterexample_found,2236,52,
13380,no_counterexample_found,1992,9,
13381,difference_test_written,2229,52,candidate_index=0;method1=EX;method2=OK
13382,no_counterexample_found,2141,9,
13383,no_counterexample_found,1774,9,
13384,no_counterexample_found,2123,88,
13385,no_counterexample_found,2174,88,
13386,no_counterexample_found,2374,88,
13387,no_counterexample_found,2530,88,
13388,no_counterexample_found,2553,88,
13389,no_counterexample_found,2539,88,
13390,no_counterexample_found,1844,9,
13391,no_counterexample_found,2210,113,
13392,no_counterexample_found,2194,125,
13393,difference_test_written,1841,9,candidate_index=4;method1=OK;method2=OK
13394,no_counterexample_found,1823,10,
13395,no_counterexample_found,1789,9,
13396,no_counterexample_found,2056,81,
13397,no_counterexample_found,2102,81,
13398,no_counterexample_found,1820,9,
13399,no_counterexample_found,2140,81,
13400,no_counterexample_found,2189,81,
13401,no_counterexample_found,2331,81,
13402,no_counterexample_found,2514,81,
13403,no_counterexample_found,2424,81,
13404,no_counterexample_found,2100,81,
13405,no_counterexample_found,2222,125,
13406,difference_test_written,2092,81,candidate_index=17;method1=OK;method2=EX
13407,no_counterexample_found,2133,81,
13408,no_counterexample_found,2102,81,
13409,no_counterexample_found,2132,81,
13410,no_counterexample_found,2116,81,
13411,no_counterexample_found,1804,9,
13412,no_counterexample_found,2121,81,
13413,no_counterexample_found,1817,9,
13414,no_counterexample_found,1938,9,
13415,no_counterexample_found,1909,9,
13416,no_counterexample_found,2101,9,
13417,no_counterexample_found,1976,9,
13418,no_counterexample_found,1832,9,
13419,no_counterexample_found,1766,9,
13420,no_counterexample_found,1902,52,
13421,no_counterexample_found,1879,43,
13422,no_counterexample_found,1727,9,
13423,no_counterexample_found,1730,9,
13424,no_counterexample_found,1765,9,
13425,no_counterexample_found,1721,9,
13426,no_counterexample_found,1742,9,
13427,no_counterexample_found,1728,9,
13428,no_counterexample_found,1766,9,
13429,no_counterexample_found,1721,9,
13430,no_counterexample_found,1770,9,
13431,no_counterexample_found,1790,9,
13432,no_counterexample_found,1921,68,
13433,no_counterexample_found,1659,9,
13434,no_counterexample_found,1675,9,
13435,no_counterexample_found,1718,9,
13436,no_counterexample_found,1740,9,
13437,no_counterexample_found,1714,9,
13438,no_counterexample_found,1713,9,
13439,no_counterexample_found,1633,9,
